user_id,user_url,Analisis
76561198051139390,http://steamcommunity.com/profiles/76561198051139390,"['440;2015-11-8;True;2', '72850;2014-9-26;True;2', '105600;2013-3-8;True;2', '227300;2012-4-18;True;2', '380600;2015-10-28;True;2']"
76561198051139390,http://steamcommunity.com/profiles/76561198051139390,"['440;2015-11-8;True;2', '72850;2014-9-26;True;2', '105600;2013-3-8;True;2', '227300;2012-4-18;True;2', '380600;2015-10-28;True;2']"
76561198073419999,http://steamcommunity.com/profiles/76561198073419999,"['213650;2014-2-27;True;1', '200210;2014-2-22;True;1']"
krabby666,http://steamcommunity.com/id/krabby666,['730;2015-6-8;True;0']
warmedic,http://steamcommunity.com/id/warmedic,"['109600;2014-3-1;True;2', '239220;2014-2-28;True;2', '250740;2014-1-30;True;1', '231060;2014-1-30;True;2']"
ghostfps98,http://steamcommunity.com/id/ghostfps98,"['317360;2015-3-17;True;1', '224540;2014-2-24;True;2']"
MexyMax,http://steamcommunity.com/id/MexyMax,"['319630;2015-9-8;True;2', '218640;2015-9-5;True;1', '230410;2012-2-15;True;2', '496920;2012-7-25;True;1', '385370;2012-6-30;True;0', '301750;2015-10-19;True;0', '343360;2015-8-14;True;2', '223470;2015-7-23;True;0']"
ohreoreoreo,http://steamcommunity.com/id/ohreoreoreo,"['206440;2014-3-7;True;2', '8870;2014-3-24;True;2', '440;2012-9-28;True;0', '105600;2014-7-7;True;2', '222900;2014-4-20;True;2', '259390;2014-2-23;True;2', '218060;2014-2-23;True;2', '4000;2014-2-22;True;2', '570;2014-2-15;False;2', '244710;2014-2-3;True;2']"
329838102,http://steamcommunity.com/id/329838102,"['250600;2014-2-20;True;1', '380600;2015-8-27;False;1', '440;2013-7-10;True;1']"
76561198017796978,http://steamcommunity.com/profiles/76561198017796978,"['298480;2015-6-29;True;2', '275850;2012-8-30;False;2', '232810;2014-8-3;False;2']"
oilfire30,http://steamcommunity.com/id/oilfire30,['34910;2012-6-12;True;2']
76561198084029298,http://steamcommunity.com/profiles/76561198084029298,"['17410;2014-2-5;True;2', '440;2014-6-27;True;2', '236390;2015-1-29;True;2', '207690;2014-2-11;True;2']"
barkgamers,http://steamcommunity.com/id/barkgamers,['291550;2012-1-30;True;2']
oklusion,http://steamcommunity.com/id/oklusion,"['209080;2014-12-1;True;2', '248570;2014-6-9;True;2', '620;2013-8-11;True;2']"
76561198086448358,http://steamcommunity.com/profiles/76561198086448358,['570;2014-12-12;True;1']
KingBlank,http://steamcommunity.com/id/KingBlank,"['396900;2012-2-15;True;2', '200510;2014-8-25;True;2']"
quantumquack,http://steamcommunity.com/id/quantumquack,"['257850;2012-4-5;True;1', '50300;2015-3-25;True;0']"
76561198137075100,http://steamcommunity.com/profiles/76561198137075100,['221100;2014-8-20;True;0']
BlackBulletIV,http://steamcommunity.com/id/BlackBulletIV,"['218230;2013-11-28;True;2', '214560;2015-6-28;True;2', '24980;2013-5-23;True;2']"
76561198057988265,http://steamcommunity.com/profiles/76561198057988265,['107100;2014-6-21;True;2']
NeroDarkMC,http://steamcommunity.com/id/NeroDarkMC,"['238430;2014-8-31;True;2', '4000;2014-12-20;True;2', '16730;2014-10-12;True;2', '49520;2014-8-31;True;2', '24240;2015-11-14;True;0']"
nattyking1961,http://steamcommunity.com/id/nattyking1961,"['218620;2015-10-18;False;0', '8850;2015-12-26;True;2', '319630;2012-9-16;True;0', '302080;2015-1-5;True;2', '550;2014-1-3;True;2']"
dnsh38,http://steamcommunity.com/id/dnsh38,['1250;2015-4-28;True;0']
13457856281,http://steamcommunity.com/id/13457856281,"['383080;2015-7-31;True;1', '245170;2015-6-4;True;1']"
76561198065446130,http://steamcommunity.com/profiles/76561198065446130,"['730;2012-3-4;True;1', '303390;2015-1-22;False;2', '440;2012-9-2;True;2']"
76561198004638606,http://steamcommunity.com/profiles/76561198004638606,"['351970;2012-1-10;True;2', '251150;2015-2-15;True;2', '228300;2014-3-19;True;0', '251990;2013-11-17;True;2', '219640;2012-12-28;True;2', '98600;2012-7-13;True;2']"
76561198032269949,http://steamcommunity.com/profiles/76561198032269949,['241540;2014-1-10;True;2']
76561198088081025,http://steamcommunity.com/profiles/76561198088081025,['440;2015-11-6;True;2']
76561197977922960,http://steamcommunity.com/profiles/76561197977922960,['230410;2012-2-1;True;2']
JUEJUEhue,http://steamcommunity.com/id/JUEJUEhue,"['440;2015-2-19;True;1', '282780;2015-7-27;True;2', '271590;2015-4-28;True;1', '201805;2015-2-24;True;1', '307780;2015-5-21;True;2', '4000;2012-7-18;True;1', '252950;2015-7-25;True;1', '99900;2011-10-30;True;1']"
76561198069214448,http://steamcommunity.com/profiles/76561198069214448,"['65980;2014-11-11;True;2', '232450;2014-9-15;True;2', '50620;2015-10-30;True;2', '236850;2014-11-9;True;2', '246420;2014-7-7;True;2']"
omegachai,http://steamcommunity.com/id/omegachai,"['232090;2012-6-17;True;2', '333250;2012-7-31;True;2', '224260;2012-4-21;True;2', '336310;2012-2-8;True;2']"
76561198066669759,http://steamcommunity.com/profiles/76561198066669759,['51100;2014-11-9;True;0']
76561198094519454,http://steamcommunity.com/profiles/76561198094519454,"['330570;2012-5-7;True;2', '394230;2012-8-4;True;0', '211820;2015-6-23;True;2', '271290;2015-1-21;True;2']"
omnikek,http://steamcommunity.com/id/omnikek,['379720;2012-5-12;True;2']
76561198064526566,http://steamcommunity.com/profiles/76561198064526566,"['376870;2015-10-20;True;2', '304930;2014-8-30;True;2']"
idwithautism,http://steamcommunity.com/id/idwithautism,"['70000;2015-6-26;True;2', '265930;2015-8-22;False;0', '22380;2015-10-25;True;2', '10180;2015-8-13;True;2', '1250;2014-10-19;True;1', '35450;2014-9-25;True;2', '304930;2014-7-17;True;2']"
ervindancho,http://steamcommunity.com/id/ervindancho,['224600;2013-11-19;True;0']
OneHundredvz,http://steamcommunity.com/id/OneHundredvz,"['730;2015-3-16;True;2', '218230;2013-1-4;True;2']"
76561198028263349,http://steamcommunity.com/profiles/76561198028263349,['252490;2014-7-9;True;2']
76561198052392890,http://steamcommunity.com/profiles/76561198052392890,['313340;2012-4-1;False;0']
oneshotdashie,http://steamcommunity.com/id/oneshotdashie,['368340;2015-8-12;True;2']
Tataudu,http://steamcommunity.com/id/Tataudu,"['234650;2014-1-31;True;2', '3830;2013-12-21;True;0']"
76561198064985012,http://steamcommunity.com/profiles/76561198064985012,['221100;2014-1-22;True;2']
76561198053799686,http://steamcommunity.com/profiles/76561198053799686,['234670;2014-3-21;True;2']
nelllllly,http://steamcommunity.com/id/nelllllly,"['218620;2015-4-9;True;1', '440;2015-3-24;True;1']"
Batmanmotherfucker,http://steamcommunity.com/id/Batmanmotherfucker,"['261030;2013-12-23;True;1', '4000;2012-8-9;True;2']"
76561198097109504,http://steamcommunity.com/profiles/76561198097109504,['72850;2014-2-20;True;2']
spideyhero1,http://steamcommunity.com/id/spideyhero1,"['351290;2015-5-23;True;1', '410680;2015-10-23;True;2', '322010;2014-9-11;True;2', '312990;2015-6-25;True;1', '304930;2014-12-25;True;2']"
76561198133640133,http://steamcommunity.com/profiles/76561198133640133,"['295110;2015-7-22;True;2', '550;2015-8-15;True;2']"
76561198093091281,http://steamcommunity.com/profiles/76561198093091281,['570;2015-10-2;True;2']
76561198043153333,http://steamcommunity.com/profiles/76561198043153333,"['275850;2012-8-16;True;2', '730;2015-5-29;True;2']"
Opportunity396,http://steamcommunity.com/id/Opportunity396,['72850;2014-1-4;True;2']
Oprah_FTWfrey,http://steamcommunity.com/id/Oprah_FTWfrey,['48700;2014-7-14;True;2']
76561198099718069,http://steamcommunity.com/profiles/76561198099718069,"['218620;2015-10-18;False;0', '204360;2015-6-22;True;2', '8190;2012-1-30;True;0', '730;2015-11-6;True;2']"
76561198105961037,http://steamcommunity.com/profiles/76561198105961037,['1250;2014-4-13;True;1']
76561198067171250,http://steamcommunity.com/profiles/76561198067171250,['224260;2015-5-1;True;2']
Tictactic,http://steamcommunity.com/id/Tictactic,['70400;2015-12-21;True;2']
76561198063534335,http://steamcommunity.com/profiles/76561198063534335,['206210;2015-1-13;False;2']
ThugDuckyOrange,http://steamcommunity.com/id/ThugDuckyOrange,"['12210;2014-5-23;True;0', '440;2015-7-11;True;2']"
76561198043798473,http://steamcommunity.com/profiles/76561198043798473,['208750;2015-6-14;True;2']
76561198078659459,http://steamcommunity.com/profiles/76561198078659459,['277430;2014-7-14;True;2']
originaldog,http://steamcommunity.com/id/originaldog,"['3320;2015-2-17;True;2', '232810;2014-6-23;False;0', '221640;2013-12-26;False;1', '220200;2015-2-17;True;2', '212680;2013-12-26;True;2', '2700;2013-12-26;True;1', '240;2015-2-17;True;1', '41070;2015-2-17;True;1', '4000;2013-12-26;True;0', '105600;2013-12-26;True;1']"
orikulax,http://steamcommunity.com/id/orikulax,['91310;2014-9-15;True;2']
orkkiller24,http://steamcommunity.com/id/orkkiller24,"['242860;2015-5-29;True;0', '244850;2014-6-27;True;2']"
Arthur3297,http://steamcommunity.com/id/Arthur3297,['230410;2015-7-31;False;0']
killergamer1232,http://steamcommunity.com/id/killergamer1232,"['570;2014-4-26;True;1', '550;2014-4-26;True;1', '349480;2015-4-18;True;1', '265630;2015-4-17;True;1', '346120;2015-4-15;True;1', '304930;2015-3-2;True;1']"
76561198060521929,http://steamcommunity.com/profiles/76561198060521929,"['225540;2015-12-25;False;0', '104900;2015-8-15;True;2']"
76561198021710409,http://steamcommunity.com/profiles/76561198021710409,"['234140;2015-9-10;True;1', '383120;2012-2-28;True;1', '263440;2014-8-28;False;1', '367270;2012-3-10;True;2', '275850;2012-8-20;True;2', '304030;2014-8-18;True;2', '209080;2014-7-18;True;2']"
76561198059162959,http://steamcommunity.com/profiles/76561198059162959,['300080;2015-4-12;True;2']
theawesomeguy,http://steamcommunity.com/id/theawesomeguy,"['216150;2015-11-8;False;0', '730;2012-9-16;True;1']"
76561198075333118,http://steamcommunity.com/profiles/76561198075333118,"['207610;2013-9-9;True;1', '440;2013-1-3;True;1']"
76561198082317907,http://steamcommunity.com/profiles/76561198082317907,"['730;2014-1-12;True;2', '222880;2014-4-1;True;2', '333930;2015-7-10;True;2']"
adug2345,http://steamcommunity.com/id/adug2345,"['730;2014-12-12;True;2', '271590;2015-5-7;True;0', '57300;2015-9-18;True;1', '72850;2014-9-17;True;2']"
76561198031891410,http://steamcommunity.com/profiles/76561198031891410,['281990;2012-6-15;True;2']
76561198076427213,http://steamcommunity.com/profiles/76561198076427213,"['63380;2015-12-27;True;2', '291210;2012-1-16;True;1']"
damnsonwheredidyoufindloominaty,http://steamcommunity.com/id/damnsonwheredidyoufindloominaty,['91310;2012-1-11;True;1']
osuka828,http://steamcommunity.com/id/osuka828,['105600;2015-1-8;False;0']
Cherno4Life,http://steamcommunity.com/id/Cherno4Life,['107410;2012-8-20;True;2']
76561198086051664,http://steamcommunity.com/profiles/76561198086051664,['570;2013-12-10;True;2']
WardPimp,http://steamcommunity.com/id/WardPimp,"['570;2013-5-20;True;1', '363970;2012-2-1;True;2']"
76561198041870879,http://steamcommunity.com/profiles/76561198041870879,['322330;2015-1-15;True;2']
Harkugan,http://steamcommunity.com/id/Harkugan,['294570;2015-4-8;True;2']
76561198041870879,http://steamcommunity.com/profiles/76561198041870879,['322330;2015-1-15;True;2']
Harkugan,http://steamcommunity.com/id/Harkugan,['294570;2015-4-8;True;2']
76561198043917508,http://steamcommunity.com/profiles/76561198043917508,"['730;2012-1-29;True;2', '391540;2015-10-27;True;0']"
76561198117645959,http://steamcommunity.com/profiles/76561198117645959,['730;2015-2-17;True;2']
memeroos,http://steamcommunity.com/id/memeroos,['730;2012-1-13;False;0']
76561198057369211,http://steamcommunity.com/profiles/76561198057369211,"['220;2014-1-13;False;1', '263280;2014-6-16;True;1', '240;2014-1-13;False;1']"
76561198059367116,http://steamcommunity.com/profiles/76561198059367116,['236110;2012-1-4;True;2']
76561198084246673,http://steamcommunity.com/profiles/76561198084246673,"['232090;2015-12-14;True;2', '730;2015-9-13;True;1']"
AlienMan180,http://steamcommunity.com/id/AlienMan180,"['440;2015-7-14;True;2', '105600;2015-9-13;True;1', '273350;2012-5-6;True;0', '8930;2015-9-10;True;1', '304930;2015-9-10;True;2']"
76561198236724976,http://steamcommunity.com/profiles/76561198236724976,"['105600;2015-7-8;True;2', '333930;2015-10-24;True;2', '300080;2015-9-5;True;0']"
76561198077557052,http://steamcommunity.com/profiles/76561198077557052,['730;2014-1-26;True;2']
twOzOz,http://steamcommunity.com/id/twOzOz,['266840;2014-6-24;True;2']
76561198063667684,http://steamcommunity.com/profiles/76561198063667684,['550;2013-12-25;True;1']
OzL0,http://steamcommunity.com/id/OzL0,['6060;2014-6-24;True;1']
76561198018908514,http://steamcommunity.com/profiles/76561198018908514,['17080;2012-7-14;True;0']
mrozray,http://steamcommunity.com/id/mrozray,"['221100;2014-6-14;True;2', '295110;2015-1-28;True;2']"
ozvooky,http://steamcommunity.com/id/ozvooky,['105600;2015-7-31;True;1']
Jockeylicious,http://steamcommunity.com/id/Jockeylicious,"['550;2015-4-18;True;2', '236850;2015-4-18;True;0']"
rhys552,http://steamcommunity.com/id/rhys552,"['8500;2012-8-19;True;1', '405010;2015-12-27;True;1', '206420;2015-1-15;True;1']"
chupaessacaralha,http://steamcommunity.com/id/chupaessacaralha,"['223710;2012-1-21;True;1', '224540;2013-3-17;True;1']"
Pao_Of_War,http://steamcommunity.com/id/Pao_Of_War,['72850;2015-7-18;True;1']
mysterys,http://steamcommunity.com/id/mysterys,"['17410;2014-12-2;True;2', '440;2014-2-11;True;0', '730;2015-2-9;True;1', '319510;2014-8-26;True;0', '10180;2014-3-7;True;2', '208090;2014-8-5;True;1', '42680;2014-7-4;False;1']"
NeedzMoreMudkipz,http://steamcommunity.com/id/NeedzMoreMudkipz,['440;2014-11-16;True;0']
76561198089170427,http://steamcommunity.com/profiles/76561198089170427,"['550;2014-7-8;True;2', '730;2014-7-8;True;2', '4000;2013-12-2;True;0', '239660;2013-8-29;True;0', '230410;2013-7-18;True;1', '440;2013-5-22;True;1', '51100;2014-1-13;True;2']"
Godoftitsandwines,http://steamcommunity.com/id/Godoftitsandwines,"['221100;2014-11-7;True;0', '730;2015-6-22;True;2', '301520;2014-12-18;True;1']"
76561198062377940,http://steamcommunity.com/profiles/76561198062377940,"['399520;2015-9-9;True;1', '233720;2012-1-15;True;1', '22320;2015-9-25;True;2', '327890;2015-9-14;True;0', '346900;2015-9-7;True;1', '34900;2015-7-9;True;0', '304930;2015-7-9;True;1', '206420;2014-11-22;True;0']"
P1cklez,http://steamcommunity.com/id/P1cklez,"['252950;2012-1-11;True;0', '72850;2012-1-11;True;2', '221380;2015-6-17;True;2']"
76561198049369458,http://steamcommunity.com/profiles/76561198049369458,"['380600;2015-8-18;True;2', '274940;2012-8-19;True;1', '341720;2015-1-22;True;0', '270880;2012-2-12;True;1', '333930;2015-6-6;True;2', '730;2014-12-8;True;2', '301520;2014-8-30;True;2', '208090;2014-2-18;True;2', '221100;2014-1-31;True;2']"
P1RATS3,http://steamcommunity.com/id/P1RATS3,['220200;2014-5-9;True;2']
pluemkungz_,http://steamcommunity.com/id/pluemkungz_,['105600;2013-10-29;True;1']
76561198075676596,http://steamcommunity.com/profiles/76561198075676596,['96300;2014-3-7;False;0']
P51DWT,http://steamcommunity.com/id/P51DWT,"['359550;2012-8-29;True;1', '324160;2015-11-26;True;2', '313340;2015-10-10;True;1', '236390;2015-9-3;True;1', '730;2015-9-3;True;1', '315880;2015-5-28;True;1', '304430;2012-7-31;False;1']"
AnimGaming99,http://steamcommunity.com/id/AnimGaming99,['246620;2015-8-6;True;2']
76561198078699107,http://steamcommunity.com/profiles/76561198078699107,['730;2012-7-1;True;1']
PabloEso,http://steamcommunity.com/id/PabloEso,['295110;2015-1-15;False;1']
76561198098805520,http://steamcommunity.com/profiles/76561198098805520,['730;2015-10-3;True;2']
PABLOVSKI,http://steamcommunity.com/id/PABLOVSKI,['304930;2014-7-16;True;1']
pac_of_ace,http://steamcommunity.com/id/pac_of_ace,"['271290;2014-8-11;True;2', '223470;2012-4-26;True;2', '220;2014-10-28;True;2', '440;2014-8-28;True;2', '236390;2014-8-18;True;2', '234310;2014-8-11;True;0', '304930;2015-2-21;True;2']"
BOOMRIFFER,http://steamcommunity.com/id/BOOMRIFFER,"['218620;2014-10-18;True;1', '99900;2014-7-5;True;1', '440;2014-6-29;True;2', '570;2014-5-5;True;2']"
76561198046540876,http://steamcommunity.com/profiles/76561198046540876,['206440;2015-2-6;True;2']
wankster,http://steamcommunity.com/id/wankster,"['298110;2014-11-23;False;2', '242050;2014-1-18;False;0', '230410;2014-3-7;True;2']"
76561198070169273,http://steamcommunity.com/profiles/76561198070169273,['265930;2014-4-16;True;2']
pacocafoda,http://steamcommunity.com/id/pacocafoda,['72200;2014-9-12;True;1']
padraigotreanor,http://steamcommunity.com/id/padraigotreanor,"['326460;2012-8-11;True;1', '420740;2012-6-21;True;0', '72850;2013-12-1;True;2']"
76561198014676100,http://steamcommunity.com/profiles/76561198014676100,['236430;2014-10-2;True;2']
xishijinse,http://steamcommunity.com/id/xishijinse,"['304930;2014-11-30;True;1', '440;2014-6-11;True;1', '243870;2014-4-16;True;0', '219640;2013-12-30;True;1']"
76561198096452917,http://steamcommunity.com/profiles/76561198096452917,['570;2015-1-2;True;1']
76561198056876765,http://steamcommunity.com/profiles/76561198056876765,['218620;2014-11-19;True;2']
PajamaSam29,http://steamcommunity.com/id/PajamaSam29,"['261030;2014-12-25;True;1', '730;2015-2-17;True;2', '34900;2015-2-9;True;1', '220;2015-2-3;True;0', '2310;2014-9-25;True;2']"
NikoPakowiski,http://steamcommunity.com/id/NikoPakowiski,"['440;2015-7-2;True;2', '304930;2014-7-31;True;2', '219150;2014-8-5;True;2']"
ThyGlyphDevice,http://steamcommunity.com/id/ThyGlyphDevice,"['730;2015-12-17;True;0', '240;2014-10-20;True;1', '374301;2015-8-27;True;1', '271590;2015-12-21;False;0', '333930;2015-7-31;True;0', '296470;2015-12-5;True;0', '331120;2015-12-5;False;2', '377160;2012-7-20;False;0']"
h2ojustaddwater,http://steamcommunity.com/id/h2ojustaddwater,"['550;2014-5-24;True;2', '91310;2015-2-3;True;2', '203160;2014-6-14;True;2', '200260;2014-12-23;True;2', '207610;2014-7-9;True;2']"
1337putin,http://steamcommunity.com/id/1337putin,"['730;2015-2-3;True;1', '620;2012-3-8;True;2', '377160;2015-12-21;True;2', '306760;2012-8-25;True;2']"
76561198061618506,http://steamcommunity.com/profiles/76561198061618506,['99900;2014-5-7;True;1']
76561198067391085,http://steamcommunity.com/profiles/76561198067391085,"['235460;2014-12-18;True;2', '209870;2014-3-5;True;1']"
caseyshi247,http://steamcommunity.com/id/caseyshi247,"['11610;2015-9-29;True;1', '730;2014-10-2;True;1', '316010;2015-8-13;True;2', '383080;2015-7-31;True;2', '363970;2015-7-28;True;0', '348620;2015-4-9;True;2', '440;2015-1-31;True;0', '304930;2014-9-13;True;0']"
LOWdisked,http://steamcommunity.com/id/LOWdisked,['271590;2012-3-7;True;2']
76561198092220958,http://steamcommunity.com/profiles/76561198092220958,"['275850;2012-8-28;False;2', '241930;2014-10-10;True;2']"
76561198066797881,http://steamcommunity.com/profiles/76561198066797881,"['219150;2014-11-12;True;2', '304930;2014-7-18;True;1', '224540;2014-3-14;True;2']"
pandanman,http://steamcommunity.com/id/pandanman,['49520;2012-9-26;True;1']
RangaMan13,http://steamcommunity.com/id/RangaMan13,"['105600;2015-1-4;True;2', '301520;2015-1-4;True;0', '440;2014-7-7;True;2', '251630;2014-7-3;True;0']"
76561198073436219,http://steamcommunity.com/profiles/76561198073436219,['550;2013-12-29;True;0']
76561198089288206,http://steamcommunity.com/profiles/76561198089288206,"['212180;2015-5-6;True;0', '242720;2014-3-25;True;0', '730;2012-2-20;True;1', '417860;2015-12-14;True;1', '321040;2015-11-30;True;2', '440;2014-5-14;True;2', '208090;2014-2-23;True;2', '204300;2013-12-22;True;0', '4000;2013-12-12;True;1']"
pan3k,http://steamcommunity.com/id/pan3k,['730;2015-10-10;True;2']
76561198061191308,http://steamcommunity.com/profiles/76561198061191308,['570;2013-12-10;True;2']
Panosan,http://steamcommunity.com/id/Panosan,"['221100;2012-7-4;False;1', '364360;2012-7-4;True;2', '730;2015-11-16;False;1']"
76561198063444314,http://steamcommunity.com/profiles/76561198063444314,['440;2014-11-23;True;2']
paknsave,http://steamcommunity.com/id/paknsave,"['219640;2012-7-14;False;1', '310380;2012-5-27;False;0', '107900;2015-4-20;False;2', '218230;2015-4-10;True;0', '730;2015-1-30;True;2', '4000;2014-12-14;True;2', '304930;2014-7-22;False;2']"
36_T,http://steamcommunity.com/id/36_T,"['226700;2014-3-14;False;2', '50300;2014-8-9;True;0', '570;2014-7-26;True;2', '730;2014-5-25;True;0', '292030;2012-6-26;True;2', '49520;2014-11-15;True;0', '220240;2014-6-23;True;0', '244930;2014-5-25;True;2', '224260;2013-12-31;True;0']"
76561198260732809,http://steamcommunity.com/profiles/76561198260732809,['377160;2015-12-5;False;1']
76561198043660131,http://steamcommunity.com/profiles/76561198043660131,"['250400;2014-12-21;True;2', '258970;2014-9-25;True;2', '209080;2014-11-8;True;2', '250900;2014-11-5;True;2', '110800;2014-10-3;True;2', '214950;2014-9-27;True;2', '244850;2014-6-30;True;2']"
76561198095736920,http://steamcommunity.com/profiles/76561198095736920,['200210;2014-4-4;True;0']
76561198068167039,http://steamcommunity.com/profiles/76561198068167039,['211820;2013-12-17;True;1']
SpiderZombie,http://steamcommunity.com/id/SpiderZombie,"['304930;2015-10-14;True;2', '248570;2012-2-10;True;2', '570;2014-2-20;False;1', '255710;2012-1-6;True;1', '1840;2014-12-29;True;1', '243870;2014-5-5;True;1', '440;2014-2-22;True;1', '239820;2014-2-20;True;2']"
symetricaldeath,http://steamcommunity.com/id/symetricaldeath,['298400;2012-1-3;False;0']
Slamosis,http://steamcommunity.com/id/Slamosis,"['4000;2015-6-14;True;2', '327890;2015-6-14;False;2', '264710;2015-6-14;True;0']"
76561198060678959,http://steamcommunity.com/profiles/76561198060678959,"['113020;2014-4-19;True;2', '200170;2013-3-10;True;2', '224480;2014-3-8;True;2', '1250;2013-7-19;True;2', '3480;2013-3-10;True;0']"
parktesla,http://steamcommunity.com/id/parktesla,['49520;2014-11-7;True;1']
partycatsjr,http://steamcommunity.com/id/partycatsjr,"['413410;2012-2-18;True;2', '441830;2012-7-20;True;2']"
76561198088203016,http://steamcommunity.com/profiles/76561198088203016,"['4000;2013-5-13;True;2', '389570;2012-1-9;True;1', '105600;2015-6-4;True;1', '204340;2014-1-3;True;2', '252490;2015-6-16;True;1', '319510;2014-10-14;True;1', '218620;2015-10-21;True;1', '226700;2015-7-16;True;1', '238280;2015-6-16;True;1']"
RamsayIsDead,http://steamcommunity.com/id/RamsayIsDead,"['49520;2012-2-28;True;2', '1840;2014-5-16;True;2', '218230;2012-6-8;True;1', '218620;2015-3-9;True;1', '250900;2012-6-26;True;2', '8980;2012-3-20;True;2', '261640;2012-2-28;True;2', '211420;2015-12-19;True;0']"
76561198066728279,http://steamcommunity.com/profiles/76561198066728279,['325600;2015-10-22;False;2']
WolfangerX,http://steamcommunity.com/id/WolfangerX,['730;2012-5-14;True;1']
drAlMac,http://steamcommunity.com/id/drAlMac,"['211420;2013-11-28;True;2', '312530;2012-3-23;True;2', '391540;2015-12-6;True;0']"
76561197971725163,http://steamcommunity.com/profiles/76561197971725163,"['249380;2015-3-27;True;2', '440;2015-12-10;True;2', '4000;2015-10-23;True;1']"
patrick_aus,http://steamcommunity.com/id/patrick_aus,['275850;2012-8-25;False;0']
76561198210898561,http://steamcommunity.com/profiles/76561198210898561,"['429570;2012-3-16;True;2', '202485;2015-12-2;True;2', '72850;2015-12-1;True;2', '8870;2015-12-1;True;2', '22600;2015-12-1;True;2', '346110;2015-8-8;True;2']"
76561198050116532,http://steamcommunity.com/profiles/76561198050116532,"['200210;2015-7-17;True;2', '218620;2015-6-24;True;2', '17410;2015-3-17;True;0']"
76561198069207168,http://steamcommunity.com/profiles/76561198069207168,['730;2015-5-18;True;2']
76561198060351220,http://steamcommunity.com/profiles/76561198060351220,"['730;2015-11-17;True;2', '383080;2015-8-7;True;1', '351640;2015-6-22;True;2', '550;2014-3-16;True;2', '282900;2015-2-1;True;2', '218620;2015-11-15;True;0', '232090;2015-7-22;True;0', '283680;2015-6-18;True;0']"
kvgamg,http://steamcommunity.com/id/kvgamg,['252490;2014-1-28;True;2']
76561198029229660,http://steamcommunity.com/profiles/76561198029229660,"['730;2015-6-7;True;1', '219150;2014-11-8;True;0', '250320;2014-7-9;True;0']"
Paulie1333,http://steamcommunity.com/id/Paulie1333,"['268750;2014-3-10;True;0', '253030;2014-3-9;True;2', '239450;2014-3-9;True;2', '212680;2013-12-19;True;2', '238280;2014-3-9;True;2']"
sneigg,http://steamcommunity.com/id/sneigg,"['227940;2015-6-22;False;0', '34900;2012-2-29;True;0', '242880;2014-11-2;False;0']"
Sickosno,http://steamcommunity.com/id/Sickosno,"['33930;2014-6-29;True;2', '4920;2014-1-1;True;2']"
76561198047147962,http://steamcommunity.com/profiles/76561198047147962,['304930;2014-8-10;True;2']
pavelfurie,http://steamcommunity.com/id/pavelfurie,['292030;2015-6-9;True;2']
pawapi,http://steamcommunity.com/id/pawapi,['298520;2015-6-11;True;0']
pawsjdog,http://steamcommunity.com/id/pawsjdog,"['72850;2013-12-24;True;2', '424280;2012-2-12;True;2', '319630;2015-6-19;True;2']"
76561198050026278,http://steamcommunity.com/profiles/76561198050026278,['230410;2014-2-21;True;1']
ebolaspounge,http://steamcommunity.com/id/ebolaspounge,['223750;2014-5-28;True;2']
76561198010288624,http://steamcommunity.com/profiles/76561198010288624,"['372000;2012-4-18;False;2', '230410;2012-4-24;True;2', '391540;2015-9-24;True;2', '242760;2014-6-4;True;0']"
76561197996571086,http://steamcommunity.com/profiles/76561197996571086,['221100;2015-3-23;False;0']
76561197967370851,http://steamcommunity.com/profiles/76561197967370851,['218620;2015-10-20;True;2']
thetwistedman,http://steamcommunity.com/id/thetwistedman,"['304930;2015-5-27;True;0', '440;2015-12-28;True;1']"
76561198022460178,http://steamcommunity.com/profiles/76561198022460178,['8930;2014-7-2;True;2']
PeaceEagle,http://steamcommunity.com/id/PeaceEagle,"['242760;2014-6-18;True;0', '730;2015-5-13;True;0', '22300;2014-9-4;True;0', '17450;2014-10-17;True;2', '359550;2012-7-1;False;2', '292030;2012-6-5;True;0', '200260;2015-1-1;True;1', '49520;2014-7-6;False;0', '220240;2014-5-29;False;1']"
76561198068518806,http://steamcommunity.com/profiles/76561198068518806,['218620;2014-10-27;True;2']
Peaceproducts131,http://steamcommunity.com/id/Peaceproducts131,"['440;2013-12-2;True;2', '209670;2014-9-1;True;0', '8500;2013-12-20;True;2']"
76561198087445940,http://steamcommunity.com/profiles/76561198087445940,['440;2015-8-25;True;2']
76561198036537566,http://steamcommunity.com/profiles/76561198036537566,"['252950;2015-8-10;True;2', '211820;2015-6-17;True;2']"
76561198094428264,http://steamcommunity.com/profiles/76561198094428264,"['105600;2015-5-1;True;1', '72850;2014-6-20;True;2', '224600;2012-7-13;True;1', '230410;2012-8-15;False;1', '313340;2012-7-16;True;2', '8190;2012-7-7;True;0', '268750;2015-8-14;True;0', '22380;2015-7-25;True;1']"
geassguy,http://steamcommunity.com/id/geassguy,['242760;2014-6-1;True;2']
pearcinator,http://steamcommunity.com/id/pearcinator,['231160;2014-6-25;True;2']
Howaboutsomegoodoldsuicide,http://steamcommunity.com/id/Howaboutsomegoodoldsuicide,"['11230;2014-10-3;True;0', '209060;2012-9-12;True;2', '202970;2012-7-31;True;0', '209160;2014-10-3;False;0']"
